daily_play_time_hours,weekly_play_time_hours,sessions_per_day,avg_session_duration_min,late_night_play_ratio,days_played_per_week,longest_play_streak_days,binge_sessions_per_week,avg_break_between_sessions_min,rapid_relogin_ratio,urge_to_continue_score,loss_of_time_awareness_score,control_loss_score,craving_score,tolerance_score,missed_sleep_days_per_week,fatigue_after_play_score,routine_disruption_score,neglect_responsibilities_score,gaming_priority_score,addiction_label
3.2605647640211797,12.804047343457235,2.650680636928074,79.49520516206042,0.44189531099064805,3.1072118211720583,1.5750403070089218,3.5006812560171863,2.684329716321539,0.16180190898865918,4.064488730196595,4.849401977441786,7.544085068203242,2.3635084013295726,5.717124600858973,3.2056769293932867,2.943797438216857,4.153160081338028,3.423082680450481,3.1150002242061468,1
12.849276095838906,76.38548805685525,3.509535376959333,147.83017954397593,0.5775114814842492,7.14845026799043,16.34053860537011,2.189426196873577,20.19939161749229,0.7795249740317944,5.963928960889184,7.825667366895957,8.035488047848098,3.6375661697448267,6.6465662467766835,2.4791169032248765,4.856598828244191,5.339168474992883,8.721755980860562,7.602699962225973,2
4.339929262819568,14.334319128716528,2.06338886438508,42.95308640345769,0.4762578670319883,3.878658027435048,1.9715035429658487,0.10705872970353052,54.11130224062147,0.3290575121556631,2.7731648724833966,2.022492785253322,2.1168397931255654,1.7140228271935645,2.127768706480887,2.5042161446880318,3.2618811055394206,0.3891820014572095,2.157816889987333,2.265800696840966,1
4.076307932574885,15.959042869432079,2.003051321106373,55.863290439107516,0.14104130579760824,3.5857680143296125,2.0557736522576513,1.062087140130752,200.47479196393715,0.02712060559571903,1.6242358801355332,4.203396469707616,3.759581424719092,0.5795972997805411,3.2357455357753553,1.2555802725624894,1.7763588999966458,2.143362810291768,2.8213906162186886,2.2614912877222566,0
8.465401660194633,39.42833674931494,2.8975061325090294,146.7575344631248,0.8324205675653448,5.223847703775495,12.37511227432955,4.619749276108462,26.250673454005415,0.6106394342439632,4.764162515801866,9.170971055428922,10.032545577788374,3.9360419846917236,7.407261539152271,7.157839081073046,6.125023762606598,6.642802247301727,6.612386908389698,5.938180093832732,2
7.0748283262920415,41.740354764273945,4.506522363401044,104.83130468678971,0.7172539687889947,5.894756297571556,18.779316586884143,6.569885086117202,67.93282583995386,0.6551096857823037,5.478905618213461,4.9005154710978704,10.253473148682637,4.820928638365708,7.097117226398641,5.1835887608413,5.672537311764155,6.260570093608648,7.262024489089796,4.9446866121236175,2
3.2530624436155113,19.641601744820374,1.4759401090320716,32.326986470668146,0.3414963809564882,2.341633106718019,13.56025074780442,4.041457470127664,144.04460087320606,0.049950612253689713,1.4696985834186767,2.598352912723623,7.323705656290278,1.3096765547585603,3.629322908540852,3.207448675348453,1.5107307512313017,4.994208128423296,2.8673763045804233,1.4922139935267253,1
1.661356213616599,5.744072969189849,1.9309811260975858,67.52294739340334,0.09292633981403119,1.3609642607596677,0.7209532194690844,1.2522464296363829,170.82179291538338,0.01285530183813145,2.441840090736136,3.3331950892830546,2.121599734679588,1.4274517264031814,2.901368279744556,0.21436980556987414,1.1263819644588295,1.054631584385258,1.0559571062250184,1.231277753174106,0
6.037789560078172,33.46669959070802,5.284334028695046,185.73971692351262,0.784649938141276,6.021329146639423,16.777655429189537,7.599369963947772,59.55077297100143,0.4582131311412758,6.559466826475507,10.336173282203468,9.849265692313825,4.207585350066739,9.953295112745648,4.752408285216265,7.695693810746695,8.516568282604574,5.142054456393376,3.007951428238469,2
3.645505327480957,22.412253350632263,2.7596986946377617,33.60459281038204,0.43135693451428175,7.318620478062938,2.3747144794458284,-0.15768793561252284,44.893577455472794,0.19704175812123798,3.1815190132622866,1.6462556566572204,5.163719739232029,1.6917370613492444,1.3144034194272307,3.202376072085024,2.413453679157734,0.9806644799762467,1.542132659677993,3.5084569092832787,1
3.4492660729251576,16.379449846468745,0.7902769449346634,71.31190572803405,0.19024697493925855,4.6886075478609515,2.4773504868652156,0.5656516757286122,229.521364394128,0.04301946606691001,1.3273976595897385,4.888928080869154,3.7953649369117346,0.014674049013541995,2.0435287943921154,0.8080184324418161,1.7200789290969771,3.0263156071538386,1.7125055482108686,1.527729431546112,0
7.801195687633652,44.51622542994335,2.992811533850999,165.4789977558963,0.5046927307928754,5.178617152569334,12.879148523917308,3.5156132322033544,24.00150841639523,0.49026051609032617,4.0124573134277,8.293859630996328,8.785587469066158,2.3705767050298863,6.696009830134843,3.1673846790794533,5.724919340294825,4.3741648313364925,5.007679756659446,4.478678793607837,1
4.193335375098009,14.039914503571698,0.9043381527002627,31.28239472440919,0.06571131813585002,3.4107149069294134,1.507716994906873,-0.2456961763474539,155.51199848867083,0.05147528449652097,0.2572379268469672,1.5108658696838748,4.2674903475184776,1.0828437339010535,1.86999044310407,0.6705352478945887,1.923508262660665,1.0878389507334996,2.028195435802895,2.894785369749153,0
3.85482056887516,15.413366726317843,2.1011933327461456,74.64040243078051,0.19494664407128756,4.161887306923236,6.959255089873659,1.4273932518405363,239.73248211411703,0.3569446720146914,2.982522059748359,5.323934709312832,5.437017479529175,1.3419172369689265,4.136572838831529,1.6767188848768084,2.778423626147812,2.1317718541549864,1.7415204049159143,2.4793232739174726,1
1.891347837829775,10.630503106199836,1.5431884291942604,54.11468051134124,0.027801643820219806,3.751167193449283,2.90203161719197,0.2908815590833673,159.57910278935248,0.0022625262029765583,1.5083746121040178,3.68780721465766,2.571144246431374,0.03610281148784985,2.3244688610758555,-0.0583351682528971,1.0905945264610202,0.9899713183594755,2.3578982029889706,0.9112447671795025,0
3.230733702123476,17.45845969027547,2.042379841936485,94.86300417214132,0.11366079889781026,3.320998288554501,0.8826880369885787,0.24135402073591283,131.8392438285863,0.009367751544784345,2.303356506586018,4.700188674933987,3.1498924348457034,1.4634298327882418,5.125760092256153,1.5143483075645163,2.4898474345702537,1.792480397318924,1.6899416741368318,2.844464841317486,0
2.072205254161036,7.769072231934719,1.727754767732733,65.24430740821673,0.23351559954870404,1.5937494113807353,0.848168412420842,0.05181545607220622,32.20501491430024,0.15681897473395418,2.021515084434358,4.790596515389192,0.9134886568629847,1.312425045024162,3.6871914052828827,1.6006556091063175,1.8392238738391034,1.1863517530847874,2.065268393922959,1.4104225285993832,0
6.051641806963968,37.632207817379786,3.987073040212796,63.916243676871204,0.2434764233649341,6.745766617249174,5.832223105285699,3.0931655276260015,193.65714190901252,0.07047669027537681,4.86920338053818,4.6657675518511486,9.429326765244252,0.309019670192272,4.229081683462661,1.627416412259692,1.9832934827318303,4.368699866343923,4.707921755042142,3.9291600359793395,1
4.729694887822361,19.634359172033538,1.7388132602079496,106.3361106972694,-0.02459409397646643,4.736759853278745,2.1097492732873104,0.6587747821574703,39.475309845374426,0.09530108055546736,0.815301236252919,5.9192362706382164,4.152923309949001,1.3502426019450522,5.107474977704465,-0.03167005561701968,2.902559020575984,1.765674756005261,2.8492743944025594,2.438163949867387,0
2.9578344198406255,16.3258671162273,1.346283135252494,21.677469428728266,0.011564002750017946,3.7123222901274233,3.2171136020964854,-0.10553798371876988,158.7808593294939,0.08701405420562024,1.2909833482792628,1.1358256338787431,2.933809850233552,0.3524737940797724,0.5486635507975682,0.23510485097898068,0.9769439991105465,-0.07912379742839495,1.94990371559856,1.5698062658073508,0
9.3144070501651,49.59497953084996,3.618703016384279,90.17373363122996,0.4442986754077534,5.436670886438273,8.419522040943368,2.8986048621070855,15.730624369480143,0.3634965970853157,5.014783571115028,4.638663411174244,6.375822322262844,2.63597772811975,4.162893877065953,3.4999781571544664,3.598773216677111,4.625944431353505,6.701397212606278,5.898477661228049,2
5.43023178319912,28.871143086027505,3.1943130817903658,122.4792339054173,0.5160911150707655,6.878192171240709,24.853048418505264,2.826818617162692,2.8662305024223578,0.2728553388266049,5.452248885179113,5.3994057082342035,9.064588350120939,2.8106760994413995,6.688625124598683,3.8505575065430975,4.916032239151597,3.989367874362293,3.560428551720979,2.9827265657393376,2
3.8431919206541627,14.489764977021476,0.5898180845458036,13.19529313140315,0.02774269285835719,1.9702942821129164,4.193212930806216,0.502648029401148,211.0060169057295,0.03931993842141724,1.8244468578170887,0.7375963944212625,1.9077146630780608,0.8044784352170328,0.6340332947619344,-0.04262951178224818,0.40276849508434953,0.5917851790316871,1.7396887626904154,2.2440837112304353,0
6.280309777787733,34.67437124001343,2.2234155448367163,76.37320015488498,0.3245528314039258,4.883622520206645,1.8326355513025447,1.0702285471080744,176.8928807224108,0.5238880633187519,3.5214455215772666,2.940580144301255,4.841156045059575,2.6050032318880603,3.184130461280223,2.0541768060074403,2.654151228890455,2.623056090761435,4.353341917338625,4.026485989954703,1
4.040150610482026,21.02272199967466,0.3205370169211503,79.50562671729625,0.30599102170272396,0.8374723949201865,0.3547175634099876,-0.042530469163004035,304.8905740510488,-0.009682474745440928,0.08782474151024156,4.449923803551671,1.419307336880129,0.3855141269603962,3.4070799802890255,1.7490413124854016,2.503388285772255,1.3540346793324578,2.723458450935419,2.740436123368899,0
9.899760873093085,52.17692880602458,5.068847348402228,195.41052694400233,0.44966813389560933,5.524972753076794,17.096810031582155,5.53847474819282,4.198535498682542,0.35076939794225703,6.798186854982237,9.785439397311443,9.762336048748654,2.579062643938178,9.004269178155429,3.2576090248576115,7.411197213493048,7.028817868425895,6.985965595575987,5.993165691638811,2
3.8996782837249047,18.675330949651354,3.0351406431513,116.6194163567855,0.4333249065072808,6.568874437735691,11.545133608436602,4.763667313925262,102.70120826084764,0.02550567185930806,3.0744336541851967,6.535519475759627,10.170957307306367,1.921417601544772,7.047308923961385,3.5562275944506267,3.6720334941991757,4.552629014375273,3.976897593585876,3.758318976153152,1
5.0777002009087795,30.20044131371061,6.4295999947933895,195.97233457645237,0.5528508002700929,6.0266867050469255,13.443902313500423,2.0861230588301636,17.612301509124606,0.4839239642662314,7.699172009490133,9.643082902935728,7.312476040885363,3.413469729151367,7.952588470971759,3.920324202118258,6.38044779346908,2.8912125020902444,3.4211320645588073,3.642316521449835,2
5.24626685582082,30.21442739343401,1.7399422781767844,130.11262188665927,0.4008111266485792,5.222221325411217,10.133279014653894,5.224410698130085,42.71000910566315,0.3395430125183195,2.8975113510067176,7.901106636054257,8.753453034484352,2.508639905026029,7.135735427836629,2.2911220413256643,3.8204456993289355,5.326211454948892,4.658631586518578,2.795335865312876,2
7.817759282660815,40.86903764799713,6.743758085365237,157.06302472832738,0.8775562202004744,6.4794482708678185,12.416748227309235,4.185044448258833,4.077739927575372,0.7059311524681083,8.477141512374253,9.451923525729214,9.112205302042709,3.88534084730324,7.031052118975638,6.81218380357709,6.499507781482739,5.723759983351323,6.09363579919703,4.934308312443557,2
1.8697933122623296,6.77283768297472,0.5848102400534486,57.7913272355859,0.05764454223113389,2.987459362626233,7.531572958369372,0.5270065146273073,23.412879202956354,0.060079841109095394,0.8880432475891327,2.1269243448440442,3.388729426417749,1.1552734980248787,2.4296419524237254,0.6813554902824365,0.7690102390362781,0.16631244491830227,0.7051591285893003,0.5256644609400344,0
2.762319720377577,9.878607949578198,0.4886567976117373,111.44218675236758,0.08487165325203157,0.8799206387093381,6.66865764630482,0.5732683310801956,196.28125135282968,-0.004247889456015348,1.3131229952294075,7.51835666678961,-0.40353113512569044,0.6839773621374229,4.797992371724418,-0.19887181691708014,2.9725349230277267,2.2062365811442106,1.9136697239972336,2.837902737797971,0
9.501003959049891,49.06147745932785,3.7954406973188206,212.57386313590575,0.39671166111285944,6.563331019910763,21.92970221262642,5.910874421535296,20.994114730764128,0.35053096496092123,4.939445243439296,9.902834601875874,10.225398309471414,3.27979670768641,9.870774932646206,3.96900847239643,5.971376200625199,6.663038318973454,7.453987070772108,6.65432302762059,2
5.397249566420758,21.281366282818986,3.8362983747854855,59.01867938812244,0.341039568796369,6.800367226718483,6.17422887156272,1.2651381342565686,46.05846907550098,0.35718764821627697,4.514295831168983,3.2625920769223824,5.571984122023813,1.867433393021092,2.459436515480011,1.5463574608440507,3.053715365352037,2.6411976529015653,3.4813773578433893,2.17794884114144,1
3.454161757582998,19.371815979804428,2.051671084420279,55.0472601964198,0.3196300963818193,2.9289435753903454,15.312643900777596,1.6566046114992603,84.82870478369254,0.4486056196923802,3.201701853776126,3.639166706630735,3.673463277471624,2.9119210785568703,3.254490312941332,2.6802050170529106,2.4760417148950773,1.9658689367886617,2.6756495758636216,0.4266774460482936,1
3.056974031020971,14.420902515969503,2.8440942171350927,95.57944987978338,-0.004629467443049238,2.5151846626691663,4.0088780941565565,0.8410528081912536,359.3499255713907,0.10335553399562446,2.80384610127565,6.9328943675283,2.8407911145567186,0.053862016954109915,4.3894984477406425,0.08178564577846588,3.1075174037633686,0.47769930904731445,1.8105794790882244,2.2467848150226195,0
7.4231969969265466,39.44424812881171,2.527527386211786,105.83267635101687,0.09541836684455682,4.520054689067774,1.966955736239437,3.631883942526699,35.96421611164439,0.1129138092514779,2.596052568491956,6.297998767066108,7.985924325061119,1.4364256683889751,4.139320327107406,0.11053163443200081,2.7550897041445728,4.954284571050141,4.592536078132083,4.812345576871651,1
2.678330272588239,16.092315731468368,0.2726180872247985,30.556351837530443,0.2914543173581383,2.7948020487714347,1.3669984828343762,-0.053588846756187435,114.01911578651136,0.18303649781910902,1.303312471468265,2.249287469933001,2.1983190976028095,1.3489689291137028,1.1586344695723712,2.597490445384915,1.7298291633543952,0.5044587553592255,3.1105311250828227,1.094353959470694,0
5.956760792959776,27.389552722922996,1.6239287082365381,69.38198663512092,0.14752580014138927,6.645050515964733,7.5327422084027384,1.7315871253858188,111.61704430093529,0.5242246666499311,2.0162778054556747,3.288001545198466,6.391621504025613,1.9876383831959472,3.8702310274289085,0.942872139159365,2.1709428662216643,2.7973570648669126,3.2704279493919883,3.8795494088133156,1
7.2976400377347135,39.25094707490687,1.4381573344345708,84.13075266324792,0.23338950834262043,4.4727532066691245,3.7681086003919186,0.6938671510320196,105.03725609077904,0.4380615803788473,2.671243503644105,4.81702621286456,5.4860035969583185,1.0950826741472282,3.6544744083387815,0.783133291769825,0.8807213905404838,2.658495138037139,3.162277123364131,4.530871710752845,1
6.249247562859875,38.13703110014472,2.6202174529093893,101.2377531623344,0.30175874587078605,6.964872736634612,10.5643045272693,0.536685509765683,101.11439154134446,0.16831726860849414,2.841137502360172,4.707271715810515,5.362644310584108,0.9403609958719934,4.145886024947448,3.1019693715857377,3.245170613959566,1.6211383178807715,3.539631953927053,3.8155010205770674,1
2.8473956996216128,12.714320551700135,1.0572205777349495,157.07586335418114,0.39592321852710505,3.6386183546353053,11.967659918657839,3.4187456252640915,83.2401357802455,-0.021067287641450914,1.0990189281360505,8.570349835947559,7.798758227973636,0.42621164729514854,6.6092367588415275,2.429904824846573,5.302460170464451,3.822983887888624,3.3370864210237463,1.371889499945211,1
5.423404468302578,22.448351557171822,1.7298985462944438,239.4337216288067,0.14648174039544032,6.452189676401641,5.349241032483611,-0.0995425982809241,62.78273752614701,0.31170285042302753,2.0042947250758343,9.890480098325378,5.104090155680442,1.0790144621836455,7.776562085876075,0.5867515506343949,6.328147186410449,0.6856804876620025,2.3793992698083835,4.808171076063558,1
2.39142356243093,6.881492084289277,1.7149172457248205,62.992318873311596,0.07727973336871792,2.5156261880014985,1.5562815939784183,-0.04461411738153697,243.89039347188506,0.16509898641287768,1.4677701081339523,3.4714029125072683,3.003924854353917,0.3757291523589024,1.2489927070126865,0.7623135719381802,1.3003830006336021,1.076411367593617,0.2523665999495489,0.5159188540262153,0
4.58750079521031,26.365339317535177,4.5737184738695325,187.8080342820285,0.5526450688595919,6.542312152395153,17.349700449975277,6.500898399137204,29.968710912127662,0.7870995796592709,8.010299752715449,9.977045014148194,9.529814737742972,4.415689300840392,9.778178692925726,3.6100786543461325,6.5956325138526655,6.043458187112835,5.5777670229593665,3.1915490217450526,2
6.1459812470866835,26.2490196721145,2.5041215868555127,89.07756682961266,0.4319266496263062,5.061378689508915,5.807817640006981,0.8560171323067514,15.980601504820852,0.28096732336112024,3.4442195220943814,5.513284641668696,6.285306143819157,2.242744843218542,3.5363539706071307,2.884290720731034,2.5976570159336734,2.2962924115113155,3.525647154689302,3.6292070410681374,1
4.723462580861116,19.61652925570073,2.1269311472511285,152.3757381291576,0.3652714863192426,3.1540585040752886,13.96323692089586,2.8468582011368673,62.660264701560344,0.14158581553683441,1.826233197181348,6.451022670383033,7.095167764790941,0.6371129564077509,5.5872972274810895,2.3170965600569278,4.927108177697533,2.336869606739653,3.0696425795789666,3.2041191105959888,1
4.64742402144378,23.02897574649473,2.3833670239620552,7.035105527429442,0.038931117906575295,2.77592064772507,0.600497894964227,0.717854167661556,191.78925277149122,0.0894235045306749,2.4234763848289473,0.0356107467866032,2.0967203163254307,1.0643512234869656,0.8689852103137252,0.3636587161599513,1.4016633399607876,1.2789572804250051,2.814671783282371,3.488396791199503,0
5.975407037331516,25.800290781993887,2.5001671742729386,119.21543865267827,0.3197369345928362,3.9619901547332175,10.384070453036049,2.0774507723715923,65.30132527929408,0.023687622595406264,2.6163673695556766,6.382897614010307,6.250423045061051,1.2843659328070103,4.36257298585637,1.624587538294238,3.3934527108125523,3.574637968647695,4.467924848968901,3.574564734237307,1
11.305435971615568,69.18575262808957,4.510090309035533,166.27956889078825,0.3794753243459673,6.500366301321357,20.059303290609865,4.43899599849712,-2.531358857743532,0.585393760266283,5.9776963968128465,7.95664752187905,10.045399697930277,2.535046571861861,9.986248758339363,3.9924161960357285,4.453361917384534,6.973502712332215,9.053615586985092,7.242091047560185,2
4.136408679174011,13.001429690842128,1.4045234632346233,53.00091033693396,0.1649302112856083,2.8729503546886765,3.9123008967255837,1.0606679753592028,213.36621334201914,0.1389464650299172,0.8426703466073431,2.6232084823860986,4.301998125871854,1.2178734843716212,2.0360245579146596,1.3649187362154551,1.643016781933101,1.5596627938317198,3.4738915407315494,2.4391436104082183,0
3.859967573256361,19.935666781457275,1.6935444813595364,73.84145605062251,-0.010439354646439749,3.242245513931195,1.2323289215620719,0.12988880209873152,82.276393402505,0.19017986047097515,2.1081106093758772,5.046682806874944,2.371802918080648,0.5514254198447944,3.2258863211762336,0.7080317362249245,1.1170954062105365,0.9122899747524963,1.3654097729235928,2.883339334682668,0
3.618909999109281,14.603131335298,2.7625288454147303,156.58525392320797,0.47104737280320985,6.473642275180855,10.023714621554886,1.168517730407413,64.94388045689304,0.25954347835252045,3.7326816534921674,9.190028471092585,7.325369260094916,1.275845027104054,7.33305745183421,4.042914954126532,4.318478288883626,1.1493209929646304,3.243984527759524,2.8664384839425274,1
3.1264406675101823,17.10196712296422,2.650522884670099,78.47625564780378,0.433959612132313,5.61535210398938,10.119658391055598,3.2841661305619216,65.38222332991111,0.2557266763393741,3.9525807263236548,4.158796938323513,7.924715552832892,2.1540864694053914,3.3054530502778574,3.0832015262560635,4.209582497888297,3.165043743961541,3.7606286556706827,1.110316309425672,1
5.418066459059164,30.521389134463877,2.728463212284221,96.53767114127315,0.16521966081119738,5.534091277323165,11.299981291367217,1.7320122617152842,220.8480131172715,0.16403376106087902,2.1042389773165646,4.968980424972903,6.2892303037258115,1.9846254960824732,5.109306658809987,0.9396618957988512,3.4227439240770554,2.1680972779451237,2.991029322998824,3.2779837497304647,1
5.1917330364101995,19.73438006829813,2.0063728275518122,92.86179455383758,0.2340094541468118,5.734595072711834,6.466357958382721,2.0134205490725714,20.066259732832382,0.12868539653262961,2.6246339265789524,5.534332473143816,5.75297914380064,0.9237746056960934,4.080087138643865,1.4215157535950356,2.9774314430130198,2.5934745653841214,3.06614523646984,3.848864718956067,1
2.8902939810618147,10.636467175836277,2.821371446359597,86.28319429167412,0.14617245738548598,6.882512959133761,13.274907432669918,1.414626323363643,129.51447096231277,0.037768324147149424,3.677438728366574,5.419516576074754,6.782295345578565,0.47311652311609625,4.254251984285874,0.9908296917846526,2.9491378900999328,2.078600911325062,1.1222789094516274,1.4307543682144426,1
5.7379661254898044,30.74318620197776,2.183185598127673,110.07980453661143,0.13486619935142563,5.736465387575815,3.1135810925708167,0.14512920596998954,143.51637730318967,0.36020482584739777,3.9971754489692097,5.554925822492001,3.9455789237884806,2.4198477849657243,4.685940921812629,1.364297086031839,1.5796604317637286,-0.0973821868197422,2.3438636988376826,3.3557065190825157,1
6.738309939001783,41.8229880603342,2.116834602628779,56.22383249132085,0.49786859985417803,7.098205043278297,9.212702185881293,3.5315303139634295,73.68148039816047,0.32718252962176486,4.257887826125559,3.0549053453814667,9.939776791202647,1.6110730665547286,2.975175274221595,2.8918695814216266,2.5491505004331914,3.9639745170931735,4.8793238256623015,4.76101293541389,1
5.847187759884352,33.85630830923571,4.184974329846431,137.83770664500096,0.5349865505223543,6.085648469884292,13.832619348529699,4.215614184397441,33.09594896019259,0.34037379083887626,5.660149340707135,6.460418075848214,10.191762278127843,2.691082713355011,6.551326181768866,4.098048091096731,5.043226974502683,4.700097616486253,5.874448014952357,4.385874395045477,1
5.106390190599559,28.034092419967994,3.0217618479113644,125.9128298955499,0.42583831018558627,4.151917344713188,11.239637547282712,0.27125772822596056,56.75254455377454,0.22272172511829397,2.4596459036837737,8.084105622555171,3.109532294035458,1.2770481800599394,5.802582906956749,2.7160876940722263,4.430880885594566,0.7550968091598663,2.9316105465225313,3.2158195451768457,1
7.052479598580776,34.79873317320521,2.7731234858279485,119.99361203236809,0.5450389289407088,5.996321600265888,12.309387970315397,9.748478647515396,25.878476686426303,0.5249285160322098,4.889595235410526,6.313910082814894,10.094220584826324,3.62648781574931,9.044968090177216,3.299589005816107,4.496509617223208,10.187370964356282,8.017787767070669,4.954367650764588,2
4.616661708687597,27.489535432809205,4.998127815949782,192.15117671461508,0.7199285235515716,7.203798786129775,14.196118425414886,3.1683085727850875,23.42011955287886,0.8056808650758907,6.971771349316632,9.366755273443047,9.6144437274857,4.515833836527985,9.437614991325127,5.413161555753648,7.209253049682052,3.528550945089984,3.1331577141600198,2.6807157473417575,2
5.732919424406129,29.280454257613087,4.123362868891916,79.16239793850983,0.2852859652695507,3.2076903278924656,9.65832486176453,2.6028355810438537,181.64966868449253,0.3529698315052289,5.163713942200265,4.821764653886352,6.011445996513126,2.3870636403803327,4.8187389168341035,2.5722330381486715,3.184933781581092,4.0925894502609275,3.3759802152641853,2.7215789648510293,1
5.269645026790391,19.182735403373478,2.281277842220216,69.07163980769084,0.3583756521406367,3.1050099474114567,9.644119102228624,2.0247089516719456,121.96649140444319,0.24393645461142285,4.121859293052782,5.646894348490809,5.663759032109068,1.0680158603276944,3.4834444947459406,1.9722388937487298,2.482001876574075,4.234907861565464,3.2766245273430696,2.79956587082452,1
2.3602803387919904,8.661151609054892,1.0556796104239217,10.888288060082516,0.04907042030556656,4.341711002128776,1.5506406836008675,0.37391486303917004,157.08045162150336,0.23894538045208066,2.3749683178026713,0.8383589642331065,4.26551515641959,1.1233538990436678,0.49530997398129634,-0.05708268884639098,0.4929734424199491,0.518174524240381,1.987783798841062,1.0897889409619268,0
7.6144800205181395,39.064032222175825,1.7695016891724555,45.59072468901843,0.20447774204731267,4.840846424580241,12.077584033199276,0.8169309513649776,110.8644507180368,0.01674350626069851,2.833994675209069,3.266542784515828,5.293080780751585,1.2093902931079112,2.1964227520229667,1.7520721643987454,1.3688729120919905,2.587704940801504,5.0821006696523945,4.099157708148668,1
4.2072969993209846,23.29999567764196,1.6561970310437846,50.88112393760841,0.310148901113008,4.11261475260733,7.230728066844608,1.7089522829635426,182.08396820686215,0.39659367174741433,3.732401663469519,2.9483831331436128,4.739888724111589,1.7176620257316577,3.2658380556576923,1.4833675588776796,1.9498792831056564,2.3928266558437175,2.5302891861327925,2.14898227576921,1
6.24165489721242,30.09686131102201,2.220010860978805,150.89419609041434,0.46484828570448794,5.199584673948742,5.845728583590564,2.583574064935793,97.36034810459782,0.0283335493838804,2.5832533456140054,7.693762430782826,8.197180457116419,2.6888087068729756,7.282494129538312,2.533138915554407,4.225117752524339,3.62481303804639,4.478316890347682,4.536000511917598,1
